conflict_new_id,conflict_name,type_of_violence,id,dyad_new_id,year,date_start,date_end,date_prec,country_id,country,adm_1,adm_2,latitude,longitude,where_prec,side_a_new_id,side_a,side_b_new_id,side_b,active_year,code_status,gwnoa,gwnob,source_kind,source_version,source_file,conflict_id,classification_status,classification_reason,needs_review
16905,"Iran - Israel, United States of America",1,629412,18868,2026,2026-02-28 00:00:00.000,2026-05-05 00:00:00.000,5,630,Iran,,,26.660000,56.520000,5,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check deaths,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,629399,18868,2026,2026-02-28 00:00:00.000,2026-04-01 00:00:00.000,5,630,Iran,,,26.660000,56.520000,5,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check geography,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,620879,18868,2026,2026-03-01 00:00:00.000,2026-03-01 00:00:00.000,1,630,Iran,Ilam province,Mehran county,33.295910,46.210680,3,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625357,18868,2026,2026-03-02 00:00:00.000,2026-03-02 00:00:00.000,1,630,Iran,Tehran province,Tehran county,35.696111,51.423056,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,621092,18868,2026,2026-03-02 00:00:00.000,2026-03-02 00:00:00.000,1,630,Iran,Kordestan province,Sanandaj county,35.314444,46.992222,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,621096,18868,2026,2026-03-03 00:00:00.000,2026-03-03 00:00:00.000,1,630,Iran,Tehran province,Tehran county,35.696111,51.423056,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625183,18868,2026,2026-03-04 00:00:00.000,2026-03-04 00:00:00.000,1,630,Iran,,,32.000000,53.000000,6,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check vague or biased source,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625185,18868,2026,2026-03-06 00:00:00.000,2026-03-06 00:00:00.000,1,630,Iran,Fars province,Shiraz county,29.608533,52.545822,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check deaths,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625186,18868,2026,2026-03-07 00:00:00.000,2026-03-07 00:00:00.000,1,630,Iran,Esfahan province,,32.657700,51.669200,4,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625187,18868,2026,2026-03-08 00:00:00.000,2026-03-08 00:00:00.000,1,630,Iran,Tehran province,Tehran county,35.696111,51.423056,2,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check geography,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,633791,18868,2026,2026-03-08 00:00:00.000,2026-03-08 00:00:00.000,1,630,Iran,Lorestan province,Borujerd county,33.897300,48.751600,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625190,18868,2026,2026-03-11 00:00:00.000,2026-03-11 00:00:00.000,1,630,Iran,Tehran province,Tehran county,35.696111,51.423056,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625192,18868,2026,2026-03-13 00:00:00.000,2026-03-13 00:00:00.000,1,630,Iran,Tehran province,Tehran county,35.696111,51.423056,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625194,18868,2026,2026-03-13 00:00:00.000,2026-03-13 00:00:00.000,1,630,Iran,Tehran province,Tehran county,35.696111,51.423056,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625193,18868,2026,2026-03-14 00:00:00.000,2026-03-14 00:00:00.000,1,630,Iran,Esfahan province,Esfahan county,32.644791,51.659981,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,633711,18868,2026,2026-03-14 00:00:00.000,2026-03-14 00:00:00.000,1,630,Iran,Ilam province,Eyvan county,33.827200,46.309700,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check deaths,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625196,18868,2026,2026-03-17 00:00:00.000,2026-03-17 00:00:00.000,1,630,Iran,Tehran province,Tehran county,35.696111,51.423056,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625197,18868,2026,2026-03-17 00:00:00.000,2026-03-17 00:00:00.000,1,630,Iran,Tehran province,Tehran county,35.696111,51.423056,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625198,18868,2026,2026-03-18 00:00:00.000,2026-03-18 00:00:00.000,1,630,Iran,Tehran province,Tehran county,35.696111,51.423056,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check deaths,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625358,18868,2026,2026-03-20 00:00:00.000,2026-03-20 00:00:00.000,1,630,Iran,Tehran province,Tehran county,35.696111,51.423056,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check geography,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625359,18868,2026,2026-03-23 00:00:00.000,2026-03-23 00:00:00.000,1,630,Iran,Hormozgan province,Bandar Abbas county,27.186500,56.280800,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check geography,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625362,18868,2026,2026-03-25 00:00:00.000,2026-03-25 00:00:00.000,1,630,Iran,Fars province,Shiraz county,29.501060,52.486280,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625361,18868,2026,2026-03-26 00:00:00.000,2026-03-26 00:00:00.000,1,630,Iran,Hormozgan province,Bandar Abbas county,27.186500,56.280800,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625363,18868,2026,2026-03-27 00:00:00.000,2026-03-27 00:00:00.000,1,630,Iran,Qom province,Qom county,34.640100,50.876400,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check deaths,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625364,18868,2026,2026-03-27 00:00:00.000,2026-03-27 00:00:00.000,1,630,Iran,West Azarbaijan province,Urmia county,37.555278,45.072500,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check deaths,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625365,18868,2026,2026-03-29 00:00:00.000,2026-03-29 00:00:00.000,1,630,Iran,Bushehr province,Bushehr county,28.968870,50.836570,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625366,18868,2026,2026-03-29 00:00:00.000,2026-03-29 00:00:00.000,1,630,Iran,Hormozgan province,Khamir county,27.008333,55.738333,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625369,18868,2026,2026-03-30 00:00:00.000,2026-03-30 00:00:00.000,1,630,Iran,Markazi province,Mahallat county,33.916670,50.416670,3,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check deaths,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625368,18868,2026,2026-03-31 00:00:00.000,2026-03-31 00:00:00.000,1,630,Iran,Zanjan province,Zanjan county,36.676420,48.496280,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625371,18868,2026,2026-03-31 00:00:00.000,2026-03-31 00:00:00.000,1,630,Iran,Tehran province,Tehran county,35.696111,51.423056,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625372,18868,2026,2026-04-01 00:00:00.000,2026-04-01 00:00:00.000,1,630,Iran,,,32.000000,53.000000,6,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check geography,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,629315,18868,2026,2026-04-01 00:00:00.000,2026-04-01 00:00:00.000,1,630,Iran,Tehran province,Tehran county,35.696111,51.423056,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check type of violence,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625373,18868,2026,2026-04-02 00:00:00.000,2026-04-02 00:00:00.000,1,630,Iran,Alborz province,Karaj county,35.835556,51.010278,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,629300,18868,2026,2026-04-03 00:00:00.000,2026-04-03 00:00:00.000,1,630,Iran,Tehran province,Tehran county,35.696111,51.423056,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check vague or biased source,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,629314,18868,2026,2026-04-04 00:00:00.000,2026-04-04 00:00:00.000,1,630,Iran,Khuzestan province,Bandar-e Mahshahr county,30.554300,49.185890,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,629298,18868,2026,2026-04-04 00:00:00.000,2026-04-04 00:00:00.000,1,630,Iran,Bushehr province,Bushehr county,28.968870,50.836570,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check geography,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,628242,18868,2026,2026-04-04 00:00:00.000,2026-04-04 00:00:00.000,1,630,Iran,Khuzestan province,Khorramshahr county,30.505260,48.026560,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,629309,18868,2026,2026-04-05 00:00:00.000,2026-04-05 00:00:00.000,1,630,Iran,Tehran province,Tehran county,35.696111,51.423056,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,629301,18868,2026,2026-04-05 00:00:00.000,2026-04-05 00:00:00.000,1,630,Iran,Kohgiluyeh and Buyer Ahmad province,Boyer-Ahmad county,30.875000,51.133330,3,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check deaths,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,629302,18868,2026,2026-04-05 00:00:00.000,2026-04-05 00:00:00.000,1,630,Iran,Ardebil province,,38.251400,48.297300,4,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check geography,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,629304,18868,2026,2026-04-06 00:00:00.000,2026-04-06 00:00:00.000,1,630,Iran,Tehran province,Eslamshahr county,35.546944,51.223889,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,629305,18868,2026,2026-04-06 00:00:00.000,2026-04-06 00:00:00.000,1,630,Iran,Tehran province,Tehran county,35.696111,51.423056,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,629306,18868,2026,2026-04-06 00:00:00.000,2026-04-06 00:00:00.000,1,630,Iran,Tehran province,Baharestan county,35.533330,51.150000,3,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,629307,18868,2026,2026-04-06 00:00:00.000,2026-04-06 00:00:00.000,1,630,Iran,Hormozgan province,Bandar Lengeh county,26.567770,54.893317,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,629308,18868,2026,2026-04-06 00:00:00.000,2026-04-06 00:00:00.000,1,630,Iran,Qom province,Qom county,34.640100,50.876400,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,629310,18868,2026,2026-04-07 00:00:00.000,2026-04-07 00:00:00.000,1,630,Iran,Alborz province,,35.816667,50.966667,4,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check geography,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,629311,18868,2026,2026-04-07 00:00:00.000,2026-04-07 00:00:00.000,1,630,Iran,Esfahan province,Kashan county,33.982370,51.427690,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check geography,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,629312,18868,2026,2026-04-07 00:00:00.000,2026-04-08 00:00:00.000,2,630,Iran,Tehran province,Pardis county,35.746870,51.812220,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,629313,18868,2026,2026-04-07 00:00:00.000,2026-04-08 00:00:00.000,2,630,Iran,Tehran province,Shahriar county,35.658840,51.057750,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,629398,18868,2026,2026-05-01 00:00:00.000,2026-05-01 00:00:00.000,1,630,Iran,Zanjan province,,36.675100,48.484500,4,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check type of violence,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,629402,18868,2026,2026-05-04 00:00:00.000,2026-05-04 00:00:00.000,1,630,Iran,,,32.000000,53.000000,6,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check geography,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,635421,18868,2026,2026-06-08 00:00:00.000,2026-06-08 00:00:00.000,1,630,Iran,Tehran province,Tehran county,35.696111,51.423056,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check geography,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
12,XXX771,1,629249,23,2026,2026-03-25 00:00:00.000,2026-03-25 00:00:00.000,1,645,Iraq,Kirkūk province,Dāqūq district,35.139234,44.449067,1,3607,XXX771,3607,XXX771,false,Check dyad,,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_12,review,same_actor_on_both_sides,True
77,XXX645,1,626784,153,2026,2026-03-21 00:00:00.000,2026-03-21 00:00:00.000,1,645,Iraq,Baghdād province,,33.340582,44.400876,1,3672,XXX645,3672,XXX645,false,Check dyad,,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_77,review,same_actor_on_both_sides,True
77,XXX645,1,626788,153,2026,2026-03-25 00:00:00.000,2026-03-25 00:00:00.000,1,645,Iraq,Kirkūk province,Qaḑā’ Kirkūk,35.468056,44.392222,1,3672,XXX645,3672,XXX645,false,Check dyad,,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_77,review,same_actor_on_both_sides,True
77,XXX645,1,630381,153,2026,2026-05-01 00:00:00.000,2026-05-01 00:00:00.000,1,645,Iraq,Al Anbār province,,31.829678,43.038074,5,3672,XXX645,3672,XXX645,false,Check dyad,,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_77,review,same_actor_on_both_sides,True
77,XXX645,1,630942,153,2026,2026-05-28 00:00:00.000,2026-05-28 00:00:00.000,1,645,Iraq,Maysān province,,32.000000,47.000000,4,3672,XXX645,3672,XXX645,false,Check dyad,,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_77,review,same_actor_on_both_sides,True
205,Iran: Kurdistan,1,626530,10793,2026,2026-03-07 00:00:00.000,2026-03-07 00:00:00.000,1,645,Iraq,Sulaymānīyah province,Qaḑā’ Sulaymānīyah,35.413670,45.460320,1,114,Government of Iran,2278,Komalah,false,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_205,review,unknown_actor,True
205,Iran: Kurdistan,1,620416,10793,2026,2026-03-08 00:00:00.000,2026-03-08 00:00:00.000,1,645,Iraq,Sulaymānīyah province,Qaḑā’ Sulaymānīyah,35.413670,45.460320,1,114,Government of Iran,2278,Komalah,false,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_205,review,unknown_actor,True
205,Iran: Kurdistan,1,626546,10793,2026,2026-03-11 00:00:00.000,2026-03-11 00:00:00.000,1,645,Iraq,Sulaymānīyah province,Qaḑā’ Sulaymānīyah,35.406751,45.466035,2,114,Government of Iran,2278,Komalah,false,Check dyad,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_205,review,unknown_actor,True
205,Iran: Kurdistan,1,628291,10793,2026,2026-04-14 00:00:00.000,2026-04-14 00:00:00.000,1,645,Iraq,Sulaymānīyah province,Dokan district,35.861940,45.102850,2,114,Government of Iran,2278,Komalah,false,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_205,review,unknown_actor,True
205,Iran: Kurdistan,1,620449,15236,2026,2026-02-28 00:00:00.000,2026-03-04 00:00:00.000,2,645,Iraq,,,33.000000,44.000000,6,114,Government of Iran,6823,PAK,false,Check geography,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_205,review,unknown_actor,True
205,Iran: Kurdistan,1,620415,15236,2026,2026-03-04 00:00:00.000,2026-03-04 00:00:00.000,1,645,Iraq,Arbīl province,Kuwaysinjaq district,36.180106,44.382111,1,114,Government of Iran,6823,PAK,false,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_205,review,unknown_actor,True
205,Iran: Kurdistan,1,626652,15236,2026,2026-03-15 00:00:00.000,2026-03-15 00:00:00.000,1,645,Iraq,Sulaymānīyah province,Qaḑā’ Sulaymānīyah,35.564964,45.432905,2,114,Government of Iran,6823,PAK,false,Check dyad,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_205,review,unknown_actor,True
205,Iran: Kurdistan,1,634286,15236,2026,2026-06-27 00:00:00.000,2026-06-27 00:00:00.000,1,645,Iraq,Arbīl province,Qaḑā’ Arbīl,36.192573,44.010620,1,114,Government of Iran,6823,PAK,false,Check dyad,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_205,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,620475,18868,2026,2026-02-28 00:00:00.000,2026-02-28 00:00:00.000,1,645,Iraq,Karbalā’ province,Qaḑā Karbalā’,32.241397,43.990121,5,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,626410,18868,2026,2026-03-04 00:00:00.000,2026-03-04 00:00:00.000,1,645,Iraq,Baghdād province,,33.133333,44.250000,4,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check dyad,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,620447,18868,2026,2026-03-08 00:00:00.000,2026-03-08 00:00:00.000,1,645,Iraq,Arbīl province,Qaḑā’ Arbīl,36.192573,44.010620,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check dyad,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,625345,18868,2026,2026-03-12 00:00:00.000,2026-03-12 00:00:00.000,1,645,Iraq,Arbīl province,Qaḑā’ Arbīl,36.100000,44.000000,3,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check dyad,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,626780,18868,2026,2026-03-17 00:00:00.000,2026-03-17 00:00:00.000,1,645,Iraq,Baghdād province,,33.340582,44.400876,1,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Clear,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
16905,"Iran - Israel, United States of America",1,626876,18868,2026,2026-03-21 00:00:00.000,2026-03-21 00:00:00.000,1,645,Iraq,Şalāḩ ad Dīn province,Tooz district,34.803556,44.625437,3,114,Government of Iran,9865,"Government of Israel, Government of United States of America",true,Check dyad,630,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_16905,review,unknown_actor,True
77,XXX645,1,630904,18904,2026,2026-03-03 00:00:00.000,2026-03-03 00:00:00.000,1,645,Iraq,Karbalā’ province,Qaḑā Karbalā’,32.241397,43.990121,5,116,Government of Iraq,9865,"Government of Israel, Government of United States of America",false,Check dyad,645,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_77,review,unknown_actor,True
77,XXX645,1,626403,18904,2026,2026-03-04 00:00:00.000,2026-03-04 00:00:00.000,1,645,Iraq,Karbalā’ province,Qaḑā Karbalā’,32.241397,43.990121,5,116,Government of Iraq,9865,"Government of Israel, Government of United States of America",false,Check dyad,645,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_77,review,unknown_actor,True
77,XXX645,1,626415,18904,2026,2026-03-07 00:00:00.000,2026-03-07 00:00:00.000,1,645,Iraq,Nīnawá province,Sinjār district,36.320901,42.074798,3,116,Government of Iraq,9865,"Government of Israel, Government of United States of America",false,Check dyad,645,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_77,review,unknown_actor,True
77,XXX645,1,626539,18904,2026,2026-03-10 00:00:00.000,2026-03-10 00:00:00.000,1,645,Iraq,Kirkūk province,Qaḑā’ Dibis,35.680834,43.903857,3,116,Government of Iraq,9865,"Government of Israel, Government of United States of America",false,Check dyad,645,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_77,review,unknown_actor,True
77,XXX645,1,626553,18904,2026,2026-03-11 00:00:00.000,2026-03-11 00:00:00.000,1,645,Iraq,Wāsiţ province,Qaḑā’ aş Şuwayrah,32.925556,44.775833,1,116,Government of Iraq,9865,"Government of Israel, Government of United States of America",false,Check dyad,645,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_77,review,unknown_actor,True
77,XXX645,1,626589,18904,2026,2026-03-11 00:00:00.000,2026-03-12 00:00:00.000,2,645,Iraq,Kirkūk province,Qaḑā’ Kirkūk,35.468056,44.392222,1,116,Government of Iraq,9865,"Government of Israel, Government of United States of America",false,Check dyad,645,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_77,review,unknown_actor,True
77,XXX645,1,626616,18904,2026,2026-03-12 00:00:00.000,2026-03-12 00:00:00.000,1,645,Iraq,Al Anbār province,Qaḑā’ ar Ruţbah,33.690833,39.949722,1,116,Government of Iraq,9865,"Government of Israel, Government of United States of America",false,Check dyad,645,,candidate,26.01.26.06,GEDEvent_v26_01_26_06.csv,ucdp_77,review,unknown_actor,True
